date, pm25, pm10, o3, no2, so2, co
2022/8/29, 88, 22, 57, 6, , 3
2022/8/30, 56, 20, 35, 7, 1, 2
2022/8/31, 41, 27, 47, 4, , 3
2022/9/1, 65, 34, 55, 8, 1, 3
2022/9/2, 67, 22, 32, 8, , 2
2022/9/3, 46, 15, 32, 5, 1, 2
2022/9/4, 33, 25, 40, 5, 1, 2
2022/9/5, 58, 35, 43, 3, 1, 3
2022/9/6, 67, 36, 40, 5, 1, 2
2022/9/7, 71, 38, 58, 9, 1, 3
2022/9/8, 70, 53, 64, 4, , 3
2022/9/9, 100, 40, 63, 3, 1, 3
2022/9/10, 83, 36, 50, 3, , 3
2022/9/11, 79, 51, 59, 10, 2, 5
2022/9/12, 104, 47, 58, 11, 3, 5
2022/9/13, 107, 47, 48, 13, 2, 5
2022/9/14, 98, 28, 67, 9, 1, 2
2022/9/15, 58, 34, 58, 4, 1, 3
2022/9/16, 81, 20, 50, 4, 1, 3
2022/9/17, 59, 39, 63, 6, , 3
2022/9/18, 88, 46, 70, 7, 2, 3
2022/9/19, 114, 35, 81, 7, 1, 2
2022/9/20, 79, 40, 75, 4, , 1
2022/9/21, 61, 30, 47, 3, , 1
2022/9/22, 50, 47, 62, 6, 1, 1
2022/9/23, 77, 49, 72, 5, , 1
2022/9/24, 74, 41, 69, 4, , 1
2022/9/25, 59, 37, 42, 6, , 1
2022/9/26, 64, 22, 42, 2, , 1
2022/9/27, 40, 26, 35, 3, 1, 1
2022/9/28, 59, 28, 30, 4, , 1
2022/9/29, 67, 22, 29, 3, , 1
2022/9/30, 61, 29, 44, 9, 1, 1
2022/4/1, 51, 21, 31, 3, 1, 2
2022/4/2, 57, 37, 50, 4, 1, 2
2022/4/3, 62, 35, 56, 2, , 1
2022/4/4, 62, 39, 50, 11, 2, 3
2022/4/5, 81, 36, 43, 13, 3, 3
2022/4/6, 76, 33, 61, 6, 1, 2
2022/4/7, 52, 48, 32, 6, , 2
2022/4/8, 54, 47, 45, 14, 2, 3
2022/4/9, 82, 48, 42, 16, 3, 3
2022/4/10, 100, 45, 53, 16, 4, 3
2022/4/11, 104, 38, 91, 19, 9, 11
2022/4/12, 94, 18, 8, 19, 2, 1
2022/4/13, 52, 27, 42, 10, 3, 1
2022/4/14, 68, 29, 46, 2, , 1
2022/4/15, 45, 43, 60, 3, 1, 1
2022/4/16, 65, 41, 53, 6, 1, 1
2022/4/17, 85, 42, 30, 14, 1, 3
2022/4/18, 129, 37, 31, 11, 1, 3
2022/4/19, 97, 50, 60, 16, 1, 3
2022/4/20, 106, 40, 63, 13, 1, 2
2022/4/21, 116, 32, 38, 23, 4, 2
2022/4/22, 71, 25, 14, 12, 1, 1
2022/4/23, 39, 25, 25, 8, 1, 1
2022/4/24, 64, 15, 14, 5, 1, 1
2022/4/25, 42, 21, 24, 4, 1, 1
2022/4/26, 53, 22, 31, 7, 2, 1
2022/4/27, 67, 22, 39, 7, 1, 1
2022/4/28, 69, 31, 37, 12, 3, 1
2022/4/29, 68, 28, 51, 4, , 1
2022/4/30, 52, 24, 33, 5, 1, 3
2022/5/1, 75, 23, 31, 5, 1, 4
2022/5/2, 84, 34, 52, 7, 1, 2
2022/5/3, 64, 37, 59, 5, , 2
2022/5/4, 58, 43, 49, 10, 2, 3
2022/5/5, 81, 28, 40, 8, 1, 2
2022/5/6, 51, 27, 47, 12, 3, 3
2022/5/7, 66, 26, 27, 16, 1, 4
2022/5/8, 67, 17, 25, 11, , 4
2022/5/9, 72, 21, 29, 4, , 4
2022/5/10, 77, 9, 29, 5, , 4
2022/5/11, 52, 12, 23, 5, , 3
2022/5/12, 32, 17, 24, 3, , 3
2022/5/13, 16, 7, 36, 2, , 4
2022/5/14, 24, 9, 37, 3, , 3
2022/5/15, 29, 6, 36, 2, , 3
2022/5/16, 25, 25, 62, 4, 2, 2
2022/5/17, 58, 44, 74, 11, 4, 3
2022/5/18, 74, 52, 48, 13, 4, 4
2022/5/19, 82, 37, 45, 9, 1, 3
2022/5/20, 75, 33, 31, 9, 1, 4
2022/5/21, 76, 24, 36, 6, , 3
2022/5/22, 58, 21, 43, 6, 1, 4
2022/5/23, 50, 19, 30, 6, , 5
2022/5/24, 62, 8, 29, 7, 1, 5
2022/5/25, 48, 11, 37, 4, , 4
2022/5/26, 40, 16, 40, 3, , 4
2022/5/27, 57, 15, 40, 6, 1, 4
2022/5/28, 66, 16, 17, 3, , 9
2022/5/29, 22, 15, 16, 7, , 2
2022/5/30, 26, 11, 15, 7, , 
2022/5/31, 28, 17, 22, 8, 1, 2
2022/6/1, 32, 21, 24, 7, , 2
2022/6/2, 43, 18, 22, 8, 1, 3
2022/6/3, 43, 17, 22, 5, , 1
2022/6/4, 30, 23, 24, 6, , 8
2022/6/5, 48, 21, 28, 10, 1, 2
2022/6/6, 53, 11, 34, 11, , 3
2022/6/7, 49, 9, 41, 9, , 3
2022/6/8, 34, 15, 32, 12, , 4
2022/6/9, 53, 12, 17, 9, , 4
2022/6/10, 35, 14, 29, 9, , 2
2022/6/11, 22, 18, 32, 12, 1, 2
2022/6/12, 65, 21, 16, 13, 2, 2
2022/6/13, 40, 19, 9, 15, 2, 1
2022/6/14, 47, 13, 19, 17, 2, 1
2022/6/15, 38, 13, 16, 18, 2, 1
2022/6/16, 46, 14, 12, 15, 1, 1
2022/6/17, 46, 16, 16, 8, 1, 1
2022/6/18, 28, 17, 48, 7, 14, 35
2022/6/19, 44, 15, 21, 6, 2, 1
2022/6/20, 21, 16, 18, 5, 2, 1
2022/6/21, 29, 14, 15, 5, 2, 1
2022/6/22, 34, 15, 29, 4, 2, 1
2022/6/23, 46, 16, 31, 4, 2, 1
2022/6/24, 38, 11, 18, 4, 1, 1
2022/6/25, 25, 15, 18, 4, 2, 2
2022/6/26, 37, 12, 22, 5, 2, 2
2022/6/27, 30, 12, 12, 4, 2, 2
2022/6/28, 32, 16, 13, 3, 1, 1
2022/6/29, 23, 25, 49, 5, 2, 2
2022/6/30, 49, 16, 23, 3, 1, 1
2022/1/3, 93, 47, 48, 12, 4, 4
2022/1/4, 91, 40, 28, 14, 3, 4
2022/1/5, 84, 47, 31, 13, 2, 4
2022/1/6, 79, 29, 39, 3, 1, 3
2022/1/7, 54, 33, 42, 3, 1, 3
2022/1/8, 64, 35, 45, 8, 3, 4
2022/1/9, 76, 37, 45, 8, 3, 5
2022/1/10, 81, 30, 36, 7, 2, 6
2022/1/11, 58, 44, 44, 2, 2, 5
2022/1/12, 116, 55, 51, 10, 5, 5
2022/1/13, 122, 51, 53, 3, 3, 5
2022/1/14, 141, 48, 49, 6, 3, 4
2022/1/15, 102, 46, 42, 9, 2, 4
2022/1/16, 98, 27, 32, 6, 1, 4
2022/1/17, 52, 15, 31, 9, , 2
2022/1/18, 27, 23, 43, 7, , 3
2022/1/19, 47, 33, 41, 4, , 2
2022/1/20, 61, 14, 36, 4, 6, 5
2022/1/21, 44, 9, 18, 13, , 6
2022/1/22, 31, 20, 24, 16, 2, 8
2022/1/23, 63, 16, 28, 7, 1, 6
2022/1/24, 49, 20, 38, 5, , 7
2022/1/25, 56, 24, 36, 11, , 5
